lat__float,longitude__float,acctype__cat,light__cat,numvehs__cat,rdsurf__cat,rodwycls__cat,weather__cat,severity__cat
42.30938912,-87.91476952,10,5,2,1,4,1,2
41.62341839,-87.68066376,6,5,1,1,1,1,2
40.63443522,-90.01064347,5,1,1,1,8,1,2
40.56043514,-90.11197784,6,1,1,1,8,1,2
41.78196962,-88.31750926,11,1,2,1,4,1,2
40.06899605,-88.24916894,10,1,2,1,5,1,2
40.41676181,-88.3755165,6,1,1,2,8,2,2
38.2295815,-89.38012619,10,4,2,2,8,2,2
42.27769443,-88.9647844,11,1,2,2,1,2,2
42.30601842,-87.92092522,11,1,2,1,4,1,2
40.77886991,-90.14202083,4,4,1,1,8,1,2
42.15609367,-89.23914955,4,1,1,1,8,1,2
40.94745231,-90.36463957,10,1,2,1,5,1,2
41.4580145,-90.50267151,11,1,2,2,1,2,2
40.93459866,-87.92767421,6,1,1,1,6,1,2
42.41447783,-87.93787292,13,4,2,1,4,1,2
41.92511497,-87.96852499,11,5,2,1,4,1,2
41.14418388,-87.90411984,11,1,2,1,3,1,2
38.33242751,-90.15628926,15,1,2,1,3,1,2
41.68964075,-87.80946943,10,1,2,2,5,2,2
37.98013574,-88.32889247,10,1,2,1,8,1,2
40.54640312,-88.06368099,5,5,1,1,6,1,2
40.52226451,-88.08414176,5,1,1,1,6,1,2
36.99443015,-89.15913153,6,1,1,2,9,2,2
37.14553804,-89.27310746,6,4,2,2,8,2,2
42.19520215,-88.09604576,2,1,1,1,3,1,2
39.93552047,-91.3873645,11,1,2,1,5,1,2
42.37043989,-87.88151693,1,1,1,1,4,1,2
42.41516744,-88.04081013,11,1,2,9,5,1,2
41.90309944,-88.0748608,6,5,1,1,4,1,2
39.9358118,-91.41167987,15,5,2,1,99,1,2
39.93551859,-91.38709732,10,5,2,1,5,1,2
42.31777794,-89.05787341,2,1,1,1,4,1,2
41.87560376,-87.65254058,12,1,2,1,1,1,2
42.01173221,-87.72993178,11,1,2,1,5,1,2
42.44069735,-88.27668389,15,4,2,2,8,2,2
41.72628507,-87.70196072,10,1,2,1,5,1,2
40.66862574,-89.57683083,15,1,2,1,5,1,2
40.66891638,-89.56077284,13,5,2,1,5,1,2
40.66845575,-89.5771105,10,1,2,2,5,2,2
42.25179185,-87.9971806,2,1,1,1,4,1,2
41.24411639,-89.39788265,4,4,1,9,8,1,2
42.06061369,-87.80593096,15,1,2,1,3,1,2
41.76431938,-88.3642249,10,1,2,2,5,2,2
41.528037,-87.73258184,10,1,2,1,4,1,2
42.00427012,-87.89412614,10,5,2,2,4,2,2
42.21806439,-87.84551482,11,1,2,1,4,1,2
41.95081954,-88.3171446,11,5,3,1,3,1,2
41.53879928,-87.63594654,10,3,2,2,4,2,2
42.1718616,-88.42757612,11,1,3,1,3,1,2
39.83780221,-89.78985621,11,1,3,1,8,1,2
39.74126981,-89.6415097,5,1,1,1,1,1,2
39.70206065,-89.4531748,6,1,3,1,8,1,2
39.8312999,-89.59798754,11,1,3,1,4,1,2
41.91088778,-87.65122049,15,3,3,1,3,1,2
41.68865152,-87.85544671,15,1,3,1,4,1,2
42.08051543,-87.93669098,11,1,2,1,5,1,2
42.19675076,-88.11082976,11,4,3,1,4,1,2
42.26715584,-89.08626443,6,5,1,1,99,1,2
39.8199108,-88.87363443,15,5,3,2,3,2,2
39.85473888,-88.95594129,15,1,2,2,99,2,2
39.82276364,-88.95864164,11,1,3,1,4,1,2
41.81390091,-87.91387585,12,1,5-Mar,1,1,1,2
42.38963654,-87.92400059,11,1,2,1,4,1,2
41.72794342,-88.26790963,10,1,3,1,5,1,2
38.0877331,-88.16741616,15,1,3,1,3,1,2
39.72568561,-89.9236746,10,1,2,1,8,1,2
37.99101163,-89.23396937,11,1,2,1,5,1,2
42.15421478,-88.12831461,10,1,3,1,5,9,2
41.88906025,-87.8834075,11,1,3,1,4,9,2
41.75323834,-88.20593899,11,5,3,2,4,1,2
41.78006621,-88.18346549,10,1,3,1,4,1,2
39.85655039,-88.92657324,11,1,3,1,4,1,2
41.88430387,-87.9205085,6,1,1,1,1,1,2
41.98251436,-87.79435977,11,1,5-Mar,1,1,1,2
41.87557577,-87.65192252,11,1,3,1,1,1,2
38.51898652,-88.05703374,15,1,3,1,8,1,2
41.39623878,-90.32880831,9,4,2,1,6,1,2
42.3093873,-87.91476999,10,5,2,1,4,1,2
42.24026167,-87.92523264,15,5,3,1,4,1,2
42.10981686,-87.9416467,11,1,3,1,4,1,2
41.13047061,-87.87824493,11,1,5-Mar,1,4,1,2
40.92651183,-90.32439492,10,1,2,1,8,1,2
41.31428082,-89.11867594,11,1,3,1,3,1,2
38.31698773,-88.90243674,11,1,3,1,99,1,2
42.1648642,-88.28806851,10,1,2,2,4,2,2
39.48433707,-88.18587055,10,3,3,2,4,2,2
41.17783089,-87.87547748,11,1,3,1,3,1,2
38.76850191,-89.95648268,5,5,1,1,3,1,2
41.68008749,-88.25031481,11,1,5-Mar,2,8,2,2
41.75090944,-87.62516531,11,1,5-Mar,1,1,1,2
41.72170541,-87.62426699,9,1,2,1,1,1,2
42.3854592,-87.96563435,11,1,3,1,4,1,2
41.96645347,-89.38214054,14,4,2,1,8,1,2
42.12995601,-89.35579831,15,4,2,1,8,1,2
42.15362961,-87.98496562,11,1,2,1,4,1,2
42.23006391,-88.05861441,11,2,5-Mar,2,3,2,2
39.59004912,-89.52997191,13,1,2,1,8,1,2
39.61662725,-89.21482191,10,4,2,1,8,1,2
42.46611211,-88.00743261,6,4,1,1,3,1,2
39.87689681,-88.95045611,10,1,2,1,4,1,2
41.83027436,-88.16801398,11,1,3,1,5,1,2
40.97101389,-90.38303886,6,4,1,1,5,1,2
42.10930067,-87.87942979,11,1,2,1,1,1,2
40.12124468,-88.25788813,15,5,2,1,5,1,2
41.99839213,-87.94003865,10,1,2,2,4,2,2
41.11901498,-87.83563827,12,1,2,1,4,1,2
39.48446681,-88.30834987,6,1,1,1,4,1,2
41.93062767,-90.10306465,5,4,1,1,8,1,2
42.10742323,-87.98042273,10,1,2,1,5,1,2
41.67504045,-87.81610507,11,4,2,2,5,2,2
41.8723065,-87.82001972,6,5,1,2,1,1,2
41.91511689,-87.94143826,12,5,2,1,1,1,2
41.50627404,-87.80266154,9,1,2,1,5,1,2
42.29082234,-87.90495974,6,4,1,1,1,1,2
41.52367332,-88.00476116,10,5,2,1,4,1,2
38.89479972,-89.90382805,6,5,1,1,8,1,2
38.92167376,-89.97164838,10,1,2,1,8,1,2
42.24049763,-87.96450467,11,1,2,1,4,1,2
42.15352455,-88.02878297,6,5,1,1,4,1,2
41.67636944,-87.60156446,5,1,1,1,1,1,2
39.79245858,-87.7986742,11,1,2,1,8,1,2
39.56641002,-88.3128796,5,1,1,1,6,1,2
41.8710659,-87.86428623,12,1,2,1,1,1,2
41.57748449,-87.57193982,6,5,1,1,1,1,2
37.70027512,-89.21949296,2,1,1,1,5,1,2
41.49035202,-90.45616532,15,1,2,1,5,1,2
42.35180472,-88.00374045,10,1,2,1,3,1,2
41.69123978,-88.0680607,12,2,2,2,4,1,2
41.56528186,-88.20034025,9,1,2,1,3,1,2
42.25510891,-88.51293657,11,1,2,1,8,1,2
41.69857768,-88.06825834,11,1,2,2,4,2,2
41.90996778,-87.72024691,2,1,1,1,4,1,2
41.68498913,-87.64211958,1,5,1,1,4,1,2
41.95396872,-87.70077577,11,5,2,1,4,1,2
42.19719177,-87.97031694,11,1,2,1,3,1,2
42.21137405,-88.42238054,4,4,1,1,3,1,2
37.94030538,-89.1142309,4,4,1,1,8,1,2
40.68570211,-89.62298138,15,1,2,2,5,2,2
41.61367269,-87.63687117,15,1,2,1,5,1,2
40.78834014,-89.60247705,15,1,2,1,5,1,2
41.93868413,-87.83609936,11,1,2,1,5,1,2
41.93750581,-87.83821232,10,1,2,1,5,1,2
41.82514908,-87.79865599,10,1,2,1,5,1,2
41.84339306,-87.78331011,10,5,2,1,5,1,2
41.82864795,-87.80284317,11,5,2,1,5,1,2
42.04306023,-88.03134632,11,1,2,1,99,1,2
41.66361443,-87.85456058,10,1,2,1,4,1,2
41.83977769,-87.79301026,10,1,2,2,3,2,2
41.83615616,-87.78314579,15,1,2,2,5,2,2
42.02860509,-87.9906043,6,1,1,9,4,1,2
42.03929621,-87.86109784,11,1,2,1,4,1,2
41.85071037,-87.78351548,15,5,2,1,5,1,2
41.58617563,-87.71384857,11,1,2,1,4,1,2
41.89456094,-87.86261802,15,3,2,1,3,2,2
41.98255788,-87.83656239,10,1,2,1,4,1,2
41.62593599,-87.69830197,10,1,2,1,5,1,2
41.71844259,-87.82503988,2,1,1,1,4,1,2
41.28801433,-88.27420044,11,1,2,1,8,1,2
42.00378386,-88.29634568,5,1,1,1,3,1,2
41.99486369,-88.29705699,15,1,2,1,3,1,2
41.90066392,-87.61935105,6,2,2,2,4,2,2
41.93136935,-87.74656818,10,5,2,1,4,1,2
41.98991301,-87.74830166,10,5,2,2,4,2,2
41.90967243,-87.74610499,10,1,2,1,4,1,2
41.86062609,-87.99551266,12,5,2,1,4,1,2
41.98125671,-87.80744324,15,1,2,1,3,1,2
42.02937605,-87.74740618,11,5,2,2,4,2,2
42.0183558,-87.74769501,11,1,2,2,5,2,2
39.83000471,-88.95461702,5,5,1,1,99,1,2
39.84234722,-88.97738132,11,1,2,1,5,1,2
42.27889175,-87.84562516,6,4,1,1,3,1,2
41.63501313,-88.16141152,11,4,2,1,1,1,2
40.13504964,-88.21772446,6,1,1,1,1,1,2
39.79622355,-88.26460532,5,1,1,1,6,1,2
39.29737397,-87.99274646,2,1,1,1,8,1,2
41.73454537,-87.74102855,10,1,2,1,4,1,2
41.88037028,-87.61738016,6,5,1,2,4,2,2
41.92180265,-87.62984362,11,5,2,1,1,1,2
41.85002598,-87.82299456,11,1,2,1,4,1,2
41.76402104,-88.31437209,10,1,2,1,5,1,2
41.77905449,-88.30893853,10,1,2,1,3,1,2
40.21772651,-87.63910871,13,1,2,1,8,1,2
40.20846421,-87.60354082,6,4,1,1,3,1,2
38.61672702,-89.21544925,6,4,1,1,8,1,2
41.93748043,-88.74710904,8,1,1,1,5,1,2
40.46086381,-91.13956623,11,4,2,1,8,1,2
41.70328873,-87.64269362,9,1,2,2,4,2,2
41.81988659,-88.23118823,15,4,2,1,3,1,2
39.01715739,-88.54381466,11,1,2,2,8,2,2
42.00057646,-87.80672569,11,1,2,1,5,1,2
41.95204915,-87.83673486,5,1,1,1,5,1,2
42.36000529,-88.0332801,10,1,2,9,3,1,2
41.93965238,-87.80680109,15,1,2,2,3,1,2
41.99591491,-88.20632278,11,1,2,1,4,1,2
41.72207911,-88.419935,15,2,2,1,8,1,2
42.09744633,-88.4020641,10,1,2,1,8,1,2
41.98366165,-87.66006125,15,5,2,1,5,1,2
41.99779354,-87.80678828,10,5,2,1,5,1,2
42.05539798,-87.76624564,10,5,2,1,5,1,2
41.80220159,-87.74299784,15,1,2,1,4,1,2
41.95969399,-87.88169701,10,1,2,1,4,1,2
41.87292794,-87.79507519,10,5,2,1,2,1,2
42.03773669,-87.74944888,10,1,2,1,3,1,2
42.02716107,-87.97646501,13,2,2,1,4,1,2
41.95360431,-87.73114489,12,5,2,1,5,1,2
39.48971495,-90.41636271,4,1,1,1,8,1,2
40.5431892,-89.47726206,12,4,2,1,6,1,2
41.64502131,-87.85197232,6,1,1,1,3,1,2
40.48471256,-88.98577705,9,4,2,1,99,1,2
42.03909501,-87.96070179,10,1,2,1,4,1,2
41.91676453,-87.62824241,6,1,1,1,1,1,2
41.9411054,-87.74690993,11,5,2,1,5,1,2
39.46198229,-88.15870586,15,1,2,1,3,1,2
41.97087084,-87.80706893,1,1,1,1,4,1,2
38.61532635,-90.08946984,2,1,1,2,4,2,2
39.72322321,-90.23856577,11,1,3,1,5,1,2
38.34650578,-90.15029323,11,1,3,1,3,1,2
37.41292113,-89.15460971,7,1,1,2,6,2,2
41.8509917,-87.76517119,9,1,5-Mar,1,4,1,2
37.74511615,-89.08057773,15,1,2,1,9,1,2
41.87316033,-87.74499877,11,1,3,2,4,1,2
41.91063785,-87.66835983,11,1,3,2,3,2,2
41.76401772,-88.31437373,11,1,2,1,5,1,2
41.64042124,-88.08042332,11,5,3,1,4,1,2
41.6384083,-87.73774441,11,5,2,1,4,1,2
42.1791457,-88.07781194,15,1,2,2,4,2,2
42.2032834,-88.11157905,10,4,2,1,4,1,2
42.01483873,-89.33249373,1,1,1,9,8,1,2
41.87104312,-87.8336507,11,1,3,2,5,2,2
38.602,-89.98502515,10,5,3,1,4,1,2
42.27675082,-88.83417738,14,1,2,1,3,1,2
41.95358262,-87.73454673,13,1,3,1,5,1,2
42.05517899,-87.81181103,14,1,3,1,4,1,2
42.07282807,-87.80549872,2,1,1,1,3,1,2
41.76230459,-89.68002372,11,1,3,1,3,1,2
41.90007307,-88.19566402,11,1,2,1,4,1,2
42.4570736,-87.82520357,11,1,3,1,4,1,2
38.59929007,-89.97997579,10,1,2,1,3,1,2
38.58530051,-89.98465952,10,1,2,1,5,1,2
41.44816302,-90.56717282,7,1,2,1,8,1,2
39.77587006,-89.70660282,11,1,3,1,4,1,2
39.78699025,-89.6631972,2,1,1,1,5,1,2
41.8095492,-87.99522325,8,1,1,1,5,1,2
42.05635387,-88.13527685,10,1,2,1,4,1,2
42.05385116,-87.86181266,10,1,2,1,4,1,2
42.01198995,-87.80131822,10,1,2,1,5,1,2
42.03603762,-87.82277896,10,1,2,1,5,1,2
42.0119887,-87.80131856,15,1,2,1,5,1,2
41.90235644,-87.74598727,11,5,2,2,4,2,2
38.35489161,-89.61206973,11,1,2,1,8,1,2
38.32119521,-89.61205119,5,4,1,1,8,1,2
41.37196446,-89.48389947,2,1,1,1,3,1,2
38.61888624,-90.07154624,12,5,2,1,1,1,2
41.50623699,-87.57764062,11,1,2,1,5,1,2
41.95365605,-87.7294259,1,1,1,1,4,1,2
40.78687027,-90.90444007,7,1,1,1,8,1,2
41.52604343,-88.6002882,14,1,2,1,8,1,2
41.4851528,-88.74129718,5,1,2,1,8,1,2
41.46560842,-88.66507172,10,1,2,1,8,1,2
42.1312431,-88.25777543,10,1,2,1,4,1,2
42.27515276,-89.46548674,6,4,1,1,9,1,2
42.45707281,-87.82520305,2,1,1,1,4,1,2
42.45685926,-87.82521654,11,5,2,1,4,1,2
42.08010286,-87.70398081,15,1,2,1,3,1,2
41.69414703,-87.64242365,15,4,2,9,4,1,2
41.91030564,-87.69462359,2,1,1,1,4,1,2
40.45788385,-89.0059295,11,4,2,1,4,1,2
41.74377458,-87.93994028,11,1,2,1,1,1,2
41.66177069,-87.73858219,11,1,2,1,4,1,2
40.46663427,-88.97513261,15,1,2,1,3,1,2
39.87689534,-88.95045718,6,1,1,1,4,1,2
41.60503577,-88.20141964,10,5,2,2,3,2,2
41.64609197,-88.2032499,7,1,1,2,9,2,2
41.50502793,-87.87187163,11,1,2,1,3,1,2
41.74633109,-87.85370304,6,5,1,1,4,1,2
41.12089347,-88.83552066,15,1,2,1,99,1,2
42.24045614,-87.95397461,11,1,2,1,4,1,2
39.86907152,-90.50533366,6,4,1,1,8,1,2
42.45266053,-90.45659665,15,1,2,1,8,1,2
41.46192854,-90.5796216,9,1,2,1,8,1,2
41.45439373,-90.57335028,11,1,2,1,8,1,2
42.13890592,-88.00965856,13,4,2,2,3,2,2
42.03189662,-87.95041238,10,1,2,2,4,7,2
39.43334827,-89.78437558,6,4,1,1,8,1,2
39.16629478,-89.9887883,5,1,1,1,8,1,2
41.58617567,-87.71384808,15,1,2,1,4,1,2
39.46010694,-88.37709437,13,1,2,1,5,1,2
41.60075402,-87.70419639,15,5,2,1,4,1,2
39.80285831,-89.64922212,1,1,1,1,99,1,2
41.74110951,-87.54535882,10,5,2,1,3,1,2
39.83139104,-88.97670239,2,1,1,1,3,1,2
42.03952294,-87.85518948,10,1,2,2,4,2,2
42.00565925,-87.83590221,15,1,2,2,3,2,2
41.47179677,-90.48995149,11,1,2,1,4,1,2
41.45297976,-90.49519562,11,1,2,1,2,1,2
42.04028284,-87.80624894,15,5,2,1,5,1,2
41.57867993,-87.65437092,14,1,2,1,3,1,2
41.66221601,-88.49540168,6,1,1,1,8,1,2
38.65691432,-90.11131826,6,1,1,1,1,1,2
42.12907616,-88.00480397,6,1,1,2,1,2,2
39.87468024,-88.95663401,12,1,2,2,99,2,2
39.83745881,-88.95577116,15,1,2,1,99,1,2
41.71376568,-87.62031701,5,5,1,1,1,1,2
41.25573349,-89.92468285,14,1,2,1,3,1,2
38.52522836,-89.1085949,11,1,2,1,3,1,2
38.52805213,-89.12937316,15,1,2,1,99,1,2
42.15053432,-88.13611458,15,1,2,1,3,1,2
41.507977,-90.56640212,15,5,2,1,5,1,2
41.46518425,-90.55697768,14,1,2,1,3,1,2
41.85734114,-87.61629411,11,1,2,1,4,1,2
42.01228733,-87.6902458,1,1,1,1,3,1,2
41.66272484,-87.68243753,1,1,1,1,5,1,2
42.08495609,-87.75732533,10,1,2,1,3,7,2
41.8081982,-88.02321783,10,1,2,1,5,1,2
42.04780988,-88.11483623,6,1,1,1,4,1,2
41.76479955,-88.18634494,10,1,2,1,4,1,2
41.78573234,-88.1480359,5,1,2,1,4,1,2
41.55355165,-87.71346162,15,1,2,1,3,1,2
40.12742325,-88.27695967,10,1,2,1,5,1,2
41.89501729,-87.74578715,1,5,1,1,4,1,2
41.91100088,-87.64364464,15,3,2,1,3,1,2
41.63492843,-88.44870223,6,1,1,1,8,1,2
41.72183922,-87.62019624,11,1,2,9,4,1,2
41.8918211,-87.83952717,15,1,2,1,5,1,2
39.47792609,-88.38031911,11,1,2,1,3,1,2
41.95457921,-87.64969953,10,1,2,1,5,1,2
39.80628518,-89.67301433,15,1,2,1,5,1,2
39.8163003,-89.64320818,11,1,2,1,5,1,2
40.55143729,-87.89209137,11,1,2,1,8,1,2
39.34674304,-88.13521489,11,1,2,1,8,1,2
41.87589972,-87.66149843,6,1,1,1,1,1,2
42.16152699,-88.1360583,10,1,2,1,4,1,2
42.15620701,-88.13612372,2,1,1,1,3,1,2
41.76998753,-87.88724171,10,4,2,9,3,2,2
41.77854882,-87.86814818,15,1,2,2,4,2,2
42.05664776,-87.92130205,11,1,2,1,5,1,2
41.93827678,-88.40127387,11,1,2,2,8,2,2
41.90661557,-88.40891363,15,1,2,1,8,1,2
40.48448638,-88.99488422,15,5,2,1,99,1,2
42.44263546,-89.01843666,11,1,2,1,4,1,2
41.66195742,-87.70230356,15,1,2,2,3,2,2
37.99720445,-88.90939436,11,5,2,1,3,1,2
41.66353096,-87.67757666,14,1,2,1,3,1,2
38.71637619,-87.7636314,12,1,2,1,8,1,2
41.6378057,-88.15854062,11,1,3,1,1,1,2
37.72689515,-89.22262796,11,1,2,1,99,1,2
37.89226879,-89.06716316,13,1,2,1,8,1,2
37.72831538,-89.20262246,12,1,2,1,99,1,2
41.66049357,-87.79627325,11,1,3,1,4,1,2
39.93239744,-88.95560775,11,1,5-Mar,1,4,1,2
42.31761892,-88.27566721,11,1,3,1,3,1,2
38.52224122,-89.94932825,11,1,5-Mar,2,3,2,2
40.45685289,-88.37527007,10,1,2,9,8,1,2
41.98584725,-88.02519673,11,1,3,1,1,1,2
41.67246772,-87.59955815,11,1,3,1,1,1,2
41.90189218,-89.78337988,10,1,2,1,8,1,2
42.017026,-87.8740196,11,1,3,1,5,1,2
42.02344409,-87.90899492,10,1,3,1,4,1,2
42.15424919,-88.1409039,11,1,3,1,3,1,2
41.95306888,-88.04130099,11,1,2,1,5,1,2
41.83205702,-87.80295333,1,3,1,1,5,1,2
40.0690806,-91.27150563,5,1,1,1,6,6,2
41.88183151,-87.74535633,11,4,2,2,5,2,2
38.73178115,-90.11292036,11,1,2,1,3,1,2
38.72943021,-90.13841442,11,1,2,1,3,1,2
40.72380464,-89.43160926,10,1,2,1,4,1,2
41.537945,-88.19927065,11,1,2,1,3,1,2
40.1358408,-88.25795861,2,1,1,1,1,1,2
41.64087098,-87.67947136,12,1,2,1,99,1,2
41.66260454,-87.68752153,10,1,2,1,5,1,2
41.42912134,-90.56784881,15,1,2,1,4,1,2
41.94695341,-88.02357019,10,1,2,1,5,1,2
42.26401358,-89.01981096,11,1,5-Mar,1,5,1,2
40.77227523,-89.66040382,11,1,3,1,4,1,2
41.95516618,-87.95934272,11,1,2,1,4,1,2
40.48822442,-88.95283416,10,1,2,1,4,1,2
37.72785454,-89.20899945,1,1,1,1,99,1,2
40.74354532,-89.03457056,8,4,1,1,6,1,2
41.91033618,-87.68717208,11,5,2,1,4,6,2
41.66998545,-88.09667206,11,5,2,1,1,1,2
41.98113515,-88.02337428,5,5,2,1,1,1,2
41.93625169,-89.06816548,11,1,2,1,3,1,2
41.77796131,-87.81361863,10,1,2,1,5,1,2
41.56160457,-88.06962018,11,1,2,1,5,1,2
38.72881414,-89.76840611,6,2,1,1,8,1,2
42.05141964,-87.97477387,10,1,2,1,4,1,2
40.58539391,-89.64108029,15,1,2,1,5,1,2
40.12630587,-87.63554514,10,1,2,1,5,1,2
40.128941,-87.63555259,15,1,2,1,5,1,2
41.36795034,-89.04927123,5,1,1,1,6,1,2
38.92088639,-90.17354994,10,1,2,1,4,1,2
42.12583438,-87.81468915,7,1,1,1,5,1,2
42.10551474,-87.81472377,11,1,2,9,4,1,2
42.02636379,-87.75459215,12,1,2,1,5,1,2
42.04087195,-87.75647082,10,1,2,1,4,1,2
42.03223516,-87.74731643,2,1,1,1,4,1,2
42.04553663,-87.75177033,10,1,2,1,3,1,2
39.76122526,-89.64811789,15,1,2,1,4,1,2
39.77922381,-89.64985817,6,1,2,1,99,1,2
41.86590336,-87.94886645,11,1,2,1,4,1,2
38.91905516,-90.16630933,15,1,2,1,4,1,2
38.8668905,-90.07150829,11,1,2,1,3,1,2
41.86669198,-89.42934663,10,1,2,1,8,1,2
38.55095749,-90.14454722,15,1,2,1,3,1,2
39.03718188,-88.80588883,15,1,2,1,8,1,2
41.72233385,-87.58586181,9,1,2,9,5,1,2
41.57301798,-87.79321644,10,5,2,1,4,1,2
42.07928175,-88.2067424,4,4,1,1,4,1,2
42.03362486,-87.98522763,6,5,1,1,4,1,2
38.73182219,-90.08434637,15,1,2,1,3,1,2
37.93619135,-89.05865017,4,4,1,1,8,1,2
41.99617117,-87.76416948,11,1,2,1,5,1,2
41.95331223,-87.75712385,11,1,2,1,5,1,2
37.16147138,-88.68444477,11,1,2,1,4,1,2
41.98202528,-87.66001065,8,1,1,1,4,1,2
41.63296775,-87.57841679,6,1,1,1,1,1,2
41.63434979,-87.57843534,6,1,1,1,1,1,2
38.95628351,-87.68464511,6,4,1,2,8,1,2
41.98392339,-87.8460829,6,1,1,1,1,1,2
41.88762091,-87.83432931,11,2,2,1,5,1,2
42.31042032,-89.07716818,10,1,2,1,5,1,2
40.41212178,-88.123671,5,4,1,1,6,1,2
41.29556964,-87.80957743,10,1,2,1,10,1,2
38.65977055,-90.10709776,5,1,1,1,1,1,2
38.63006499,-90.16952162,10,1,2,1,5,1,2
41.60680728,-87.70237914,11,1,2,1,1,1,2
41.50744143,-87.91332172,12,1,2,1,3,1,2
41.33851928,-89.120099,11,1,2,1,4,1,2
41.90980233,-87.7336976,10,1,2,1,4,1,2
41.37690145,-88.57638786,11,1,2,1,6,1,2
41.87390196,-87.90445466,8,5,1,1,1,1,2
39.80453491,-89.01511671,4,9,1,1,1,1,2
41.99075151,-87.67559851,11,1,2,1,4,1,2
37.16970969,-89.36307418,8,4,1,1,8,1,2
41.59995528,-87.58359308,12,5,2,1,1,1,2
40.49443843,-89.66381668,10,1,2,1,8,1,2
42.37831693,-88.2694385,13,1,2,1,3,1,2
42.49506167,-88.59942583,15,1,2,1,8,1,2
42.2709745,-88.43302426,15,1,2,1,3,1,2
41.60080893,-87.60446968,11,1,2,1,5,1,2
40.52212645,-89.47680337,5,1,1,1,6,1,2
40.71761555,-89.53800554,11,1,2,1,1,1,2
37.77415258,-89.22266577,6,1,1,1,8,1,2
37.74512788,-88.97831938,11,1,3,1,4,1,2
37.74086769,-88.94816522,11,1,3,1,4,1,2
40.66931651,-89.57557813,10,1,2,1,4,1,2
39.4168803,-88.37783882,10,1,2,1,3,1,2
41.3721987,-88.42830966,11,3,3,2,3,2,2
42.1034106,-88.34121047,11,1,2,1,3,1,2
41.68457219,-88.0677795,11,1,3,2,4,2,2
40.51771196,-88.95324886,11,4,2,1,4,1,2
42.13912693,-87.98808789,10,1,3,9,4,1,2
41.92426848,-87.74627572,11,5,5-Mar,1,4,1,2
41.513501,-90.45226382,15,1,3,1,99,1,2
40.83713808,-89.55081007,11,1,3,1,9,1,2
41.6831893,-87.85552991,11,1,3,1,4,1,2
42.06575901,-87.8374572,11,1,3,1,3,1,2
42.07092438,-88.02760808,11,1,5-Mar,1,1,1,2
41.54257756,-87.73266093,15,5,3,1,4,1,2
40.73414021,-89.59346655,11,1,3,1,5,1,2
41.72152164,-87.63200553,11,1,5-Mar,1,4,1,2
41.53895465,-87.67465334,10,5,2,1,3,1,2
41.49417384,-87.63947215,6,5,1,2,4,2,2
41.99055265,-87.70313103,15,1,5-Mar,9,4,1,2
39.49642751,-89.64511748,5,4,1,1,6,1,2
38.62563495,-90.16402153,11,5,3,2,1,1,2
38.71944714,-89.80075597,11,1,3,1,8,1,2
39.841088,-88.92618907,10,1,2,1,5,1,2
42.04078645,-87.72775777,15,1,2,1,4,1,2
41.85983028,-88.02701544,10,1,2,1,4,1,2
41.9043785,-88.03245224,10,1,2,1,3,1,2
40.68134703,-89.62303396,1,5,1,1,5,1,2
38.9015519,-90.04622516,11,1,2,1,3,1,2
41.68689138,-87.64218506,15,5,3,1,4,1,2
41.8649633,-87.81875704,15,1,3,1,5,1,2
41.95205045,-87.83673838,11,5,3,1,5,1,2
41.99043335,-87.70675743,10,1,3,1,4,1,2
41.9526473,-87.81325782,11,1,3,1,5,1,2
41.94553286,-87.64130713,11,1,3,1,1,1,2
41.77023381,-88.20574174,11,5,3,1,4,1,2
41.79300854,-87.5801631,11,1,3,1,5,1,2
41.91055669,-87.67393373,11,1,3,1,3,1,2
41.79622105,-88.11482337,11,1,3,1,4,1,2
41.87135632,-87.77923446,11,1,3,1,1,1,2
38.48311775,-89.58825175,6,4,2,1,6,1,2
39.80516254,-89.66824429,15,1,3,1,5,1,2
40.18527494,-89.31681545,6,9,1,1,6,1,2
38.70264808,-90.11409154,15,1,3,1,4,1,2
41.73733319,-87.95565734,12,2,2,1,1,1,2
41.87592557,-87.66221751,11,5,3,1,1,1,2
41.96293447,-87.74581119,11,1,3,1,1,1,2
42.0187128,-87.94314886,11,1,2,1,1,1,2
39.96864365,-89.71350063,13,1,2,1,8,1,2
39.81237378,-89.64328526,11,4,2,1,5,1,2
39.96406192,-89.84565065,11,1,2,1,8,1,2
41.97497219,-88.20703864,15,5,2,1,4,1,2
39.07891998,-88.6702811,11,1,3,1,8,1,2
39.83675581,-89.60457272,11,5,2,1,3,1,2
41.99046644,-87.6977653,9,5,5-Mar,1,4,1,2
38.86029788,-90.08655856,15,1,2,1,5,1,2
40.63918897,-89.65204878,10,1,2,1,5,1,2
42.03050002,-88.26793785,15,5,2,1,3,1,2
42.07052281,-88.29079416,11,1,2,1,4,1,2
41.78190902,-87.57524597,6,1,1,9,4,1,2
41.9759025,-87.68914514,15,5,2,1,3,1,2
41.95309812,-87.77306196,10,5,2,1,5,1,2
39.4815812,-88.37635432,12,1,2,1,4,1,2
41.9169689,-87.74612922,10,5,2,1,4,1,2
41.66308236,-87.6524637,10,1,2,1,5,1,2
42.2732026,-87.95124017,15,1,2,1,4,1,2
42.25566404,-87.94738042,11,1,2,5,4,1,2
41.93802669,-88.40461916,15,1,2,1,8,1,2
41.91923864,-88.31983333,9,5,2,1,4,1,2
